location,year,gni_pc_usa,iso3,gni_pc_ppp,who_region,scenario,scenario_label,intervention_family,htn_target_scenario,deaths_baseline,deaths_intervention,deaths_averted,life_years_gained_undisc,life_years_gained_disc,avg_age_of_death_averted,population,age_ref_5y,adult_population,avg_adult_age,le_avg_adult,le_avg_adult_disc,total_national_gni,vsl_preferred,vsl_transfer_prefloor,vsl_floor,vsl_gni100,vsl_gni160,vsl_e1_0,vsl_e1_5,vsl_e1_2,vsl_preferred_gni_ratio,vsly_preferred,vsly_gni100,vsly_gni160,vsly_e1_0,vsly_e1_2,vsly_e1_5,economic_value_preferred,economic_value_gni100,economic_value_gni160,economic_value_e1_0,economic_value_e1_2,economic_value_e1_5,vsly_value_preferred,vsly_value_gni100,vsly_value_gni160,vsly_value_e1_0,vsly_value_e1_2,vsly_value_e1_5,disc_bca_primary,disc_bca_3pct,disc_bca_2xg,disc_r1,disc_r3,disc_r5,gni_pc_disc_r3,economic_value_preferred_disc,vsly_value_preferred_disc,economic_value_e1_2_disc_r3,vsly_value_e1_2_disc_r3,economic_value_e1_5_disc_r3,vsly_value_e1_5_disc_r3,bca_base_year,bca_currency_basis,bca_price_year,bca_standing,bca_scope,cost_to_bca_currency_factor
Indonesia,2029,78426.6062367069,IDN,16045.3661674401,South-East Asia,I_T2D_TREATMENT,Longitudinal treatment of type 2 diabetes,clinical,htncov2_aspirational,1053610.41066253,1048270.36569232,5340.04497020612,71303.0838547251,55054.8374952338,68.8738202342641,293978109,38,203873263.5,37.6093831376766,36.9118,22.1380864731391,4716986404116.61,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,31459.1870943879,43469.4763393822,69551.1621430115,69551.1621430115,50638.5933396628,31459.1870943879,6200941506.58585,8568297689.75538,13709276303.6086,13709276303.6086,9981407158.83448,6200941506.58585,2243137055.39263,3099507716.54796,4959212346.47673,4959212346.47673,3610687867.1833,2243137055.39263,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,5509456213.48433,1992998220.41609,8868350980.59737,3208049404.05869,5509456213.48433,1992998220.41609,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2029,78426.6062367069,IDN,16045.3661674401,South-East Asia,all,All selected interventions (combined),clinical,htncov2_aspirational,1053610.41066253,1025926.23015928,27684.1805032458,397989.981245581,305004.652151271,66.9115324138514,293978109,38,203873263.5,37.6093831376766,36.9118,22.1380864731391,4716986404116.61,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,31459.1870943879,43469.4763393822,69551.1621430115,69551.1621430115,50638.5933396628,31459.1870943879,32147291814.242,44420281322.0084,71072450115.2135,71072450115.2135,51746207944.5555,32147291814.242,12520441281.6967,17300416073.0659,27680665716.9055,27680665716.9055,20153652813.555,12520441281.6967,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,28562452402.5201,11124249912.9764,45975835537.4895,17906259493.0332,28562452402.5201,11124249912.9764,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2029,78426.6062367069,IDN,16045.3661674401,South-East Asia,all_clinical_public_health,All clinical + public-health interventions (combined),clinical_public_health,htncov2_aspirational,1053610.41066253,981775.31922933,71835.0914331957,1145569.78250753,848368.522620591,65.0268473246467,293978109,38,203873263.5,37.6093831376766,36.9118,22.1380864731391,4716986404116.61,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,31459.1870943879,43469.4763393822,69551.1621430115,69551.1621430115,50638.5933396628,31459.1870943879,83416001659.6824,115262034571.716,184419255314.746,184419255314.746,134271396568.249,83416001659.6824,36038694117.5818,49797318555.8224,79675709689.3159,79675709689.3159,58010042358.605,36038694117.5818,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,74114037063.5415,32019912947.2668,119298396756.44,51541171284.661,74114037063.5415,32019912947.2668,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2029,78426.6062367069,IDN,16045.3661674401,South-East Asia,all_public_health,All selected public-health interventions (combined),public_health,htncov2_aspirational,1053610.41066253,1008293.06074978,45317.3499127456,768286.299693036,558497.940983887,63.7972469608184,293978109,38,203873263.5,37.6093831376766,36.9118,22.1380864731391,4716986404116.61,1161215.22219063,1161215.22219063,320907.323348801,1604536.61674401,2567258.58679041,2567258.58679041,1161215.22219063,1869161.62963497,72.3707524074468,31459.1870943879,43469.4763393822,69551.1621430115,69551.1621430115,50638.5933396628,31459.1870943879,52623196548.0194,72713347308.8012,116341355694.082,116341355694.082,84705451613.6456,52623196548.0194,24169662444.0982,33397003126.3779,53435205002.2046,53435205002.2046,38904937498.59,24169662444.0982,0.888487047915689,0.888487047915689,0.749131140380151,0.960980344482816,0.888487047915689,0.822702474791882,14256.1000188351,46755028552.8368,21474432034.0755,75259696646.5732,34566533067.4666,46755028552.8368,21474432034.0755,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_CVD_PRIMARY,Primary prevention of CVD,clinical,htncov2_aspirational,1080810.21872946,1063524.34259841,17285.8761310544,235336.503044388,183372.445881296,67.9475299606079,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,21061777429.6466,28774269407.4606,46038831051.937,46038831051.937,33672284373.1632,21061777429.6466,7751341800.6164,10589761381.0265,16943618209.6424,16943618209.6424,12392372213.3988,7751341800.6164,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,18168074225.5573,6686375527.97587,29046008290.5722,10689769130.636,18168074225.5573,6686375527.97587,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_HF_ACUTE,Acute heart-failure management,clinical,htncov2_aspirational,1080810.21872946,1079053.41376359,1756.80496587305,23346.4879109494,17957.1506479773,69.2055707435371,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,2140558852.67176,2924397872.64125,4679036596.22599,4679036596.22599,3422194857.26779,2140558852.67176,768969561.88558,1050554133.60732,1680886613.77171,1680886613.77171,1229381606.0211,768969561.88558,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,1846464869.80595,663319899.006543,2952015345.75351,1060475372.71412,1846464869.80595,663319899.006543,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_HF_CHRONIC,Chronic heart-failure management,clinical,htncov2_aspirational,1080810.21872946,1079491.09064751,1319.12808195841,20733.863980067,15606.2065098578,64.8098878144489,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,1607276475.4742,2195835867.70171,3513337388.32273,3513337388.32273,2569615538.34874,1607276475.4742,682916863.631117,932990289.288679,1492784462.86189,1492784462.86189,1091805803.77074,682916863.631117,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,1386450806.67806,589090085.572284,2216572935.86966,941801277.174251,1386450806.67806,589090085.572284,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_IHD_ACUTE,Treatment of acute coronary syndromes,clinical,htncov2_aspirational,1080810.21872946,1075163.22868157,5646.99004789734,94270.2667633647,70191.8580171315,63.3649087858012,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,6880510228.95929,9400044970.0975,15040071952.156,15040071952.156,11000139842.7019,6880510228.95929,3105005172.87071,4242009282.17859,6787214851.48574,6787214851.48574,4964092774.70935,3105005172.87071,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,5935188564.54538,2678404737.67654,9488817257.7689,4282070033.96225,5935188564.54538,2678404737.67654,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_IHD_SECONDARY,Secondary prevention of ischemic heart disease,clinical,htncov2_aspirational,1080810.21872946,1077942.84982231,2867.36890715089,47880.7970227564,35649.0687474039,63.3581478241104,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,3493712744.04806,4773055458.65337,7636888733.84539,7636888733.84539,5585534717.03382,3493712744.04806,1577062710.66379,2154558296.92819,3447293275.08511,3447293275.08511,2521311615.08879,1577062710.66379,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,3013707303.13076,1360388147.74329,4818131312.39609,2174905547.34541,3013707303.13076,1360388147.74329,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_PH_TOBACCO_POLICY,Tobacco policy package,public_health,htncov2_aspirational,1080810.21872946,1062388.41846585,18421.8002636168,312127.611432672,227078.231635554,63.8424404386057,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,22445831155.1047,30665141861.3054,49064226978.0887,49064226978.0887,35885025001.8701,22445831155.1047,10280631225.1877,14045236853.3678,22472378965.3885,22472378965.3885,16436045785.142,10280631225.1877,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,19361971127.1971,8868162803.86108,30954737794.4585,14177877474.8038,19361971127.1971,8868162803.86108,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_PH_TOBACCO_TAX,Tobacco tax,public_health,htncov2_aspirational,1080810.21872946,1039965.0472518,40845.1714776615,692220.939966623,503567.167773431,63.8392025244477,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,49767330519.7855,67991345025.36,108786152040.576,108786152040.576,79564970779.5597,49767330519.7855,22799867584.5592,31148820868.702,49838113389.9232,49838113389.9232,36451036838.7567,22799867584.5592,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,42929736481.7171,19667366061.2365,68633442723.7175,31442984577.0223,42929736481.7171,19667366061.2365,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_PH_TOB_AD_BAN,Tobacco advertising ban,public_health,htncov2_aspirational,1080810.21872946,1076172.81590058,4637.40282887954,78749.491219799,57260.4643832227,63.7881535202042,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,5650390266.18991,7719474404.27249,12351159046.836,12351159046.836,9033499119.34247,5650390266.18991,2593793207.48286,3543599527.08916,5669759243.34266,5669759243.34266,4146798283.25426,2593793207.48286,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,4874076278.81419,2237428805.65069,7792375694.07142,3577064626.20429,4874076278.81419,2237428805.65069,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_PH_TOB_CLEAN_AIR,Smoke-free / clean-air law,public_health,htncov2_aspirational,1080810.21872946,1074430.97910375,6379.23962571801,108317.953906034,78762.1157270327,63.7905875012704,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,7772711325.04981,10618956089.5552,16990329743.2884,16990329743.2884,12426536504.9,7772711325.04981,3567697628.74704,4874132445.69872,7798611913.11795,7798611913.11795,5703817235.4595,3567697628.74704,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,6704809067.47024,3077527314.58375,10719239548.5973,4920162851.82916,6704809067.47024,3077527314.58375,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_PH_TOB_MEDIA,Tobacco mass-media campaign,public_health,htncov2_aspirational,1080810.21872946,1073268.89922126,7541.31950820124,128041.640289125,93105.3653127706,63.7922125525868,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,9188634223.88171,12553367707.3436,20085388331.7498,20085388331.7498,14690227623.0499,9188634223.88171,4217342000.7239,5761666379.6577,9218666207.45233,9218666207.45233,6742429010.1637,4217342000.7239,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,7926196598.01332,3637916256.57672,12671919392.2458,5816078492.25383,7926196598.01332,3637916256.57672,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_STROKE_SECONDARY,Secondary prevention of stroke,clinical,htncov2_aspirational,1080810.21872946,1080036.64180889,773.57692057721,11713.2220097876,8932.56094095429,65.5302939726918,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,942555922.672503,1287705092.37269,2060328147.79631,2060328147.79631,1506900885.82758,942555922.672503,385801548.887813,527076014.481451,843321623.170321,843321623.170321,616795971.23989,385801548.887813,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,813057018.670622,332795805.099644,1299865941.31115,532053622.964291,813057018.670622,332795805.099644,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,I_T2D_TREATMENT,Longitudinal treatment of type 2 diabetes,clinical,htncov2_aspirational,1080810.21872946,1074297.27395137,6512.94477809195,87026.0954317214,67256.4950372591,68.8743318206398,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,7935622833.79525,10841523233.1819,17346437173.091,17346437173.091,12686989482.7392,7935622833.79525,2866401950.13478,3916033308.14575,6265653293.0332,6265653293.0332,4582628503.93949,2866401950.13478,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,6845337965.99133,2472583501.76216,10943908575.2003,3953015603.06746,6845337965.99133,2472583501.76216,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,all,All selected interventions (combined),clinical,htncov2_aspirational,1080810.21872946,1044990.79397799,35819.4247514775,514832.256531297,394843.540907695,66.9538190831248,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,43643767087.8748,59625428876.4479,95400686202.3166,95400686202.3166,69774991280.1959,43643767087.8748,16957168729.5957,23166617491.9474,37066587987.1158,37066587987.1158,27110086484.1035,16957168729.5957,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,37647496873.6172,14627402704.4337,60188520408.6254,23385398746.6021,37647496873.6172,14627402704.4337,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,all_clinical_public_health,All clinical + public-health interventions (combined),clinical_public_health,htncov2_aspirational,1080810.21872946,988585.49200337,92224.7267260947,1464760.25414727,1086531.62598884,65.1550825394537,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,112370160071.053,153518347159.659,245629355455.454,245629355455.454,179650554071.678,112370160071.053,48245203098.4405,65911838457.5708,105458941532.113,105458941532.113,77131486352.3824,48245203098.4405,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,96931487179.9453,41616735997.1129,154968146061.712,66534297680.1723,96931487179.9453,41616735997.1129,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2030,79537.4104246691,IDN,16646.1157012267,South-East Asia,all_public_health,All selected public-health interventions (combined),public_health,htncov2_aspirational,1080810.21872946,1022458.91527131,58351.3034581531,984374.599094358,716899.862115138,63.9491606170001,295876648,38,205061099,37.6855826516369,36.9927,22.1648257627884,4925196915899.14,1218438.52576316,1218438.52576316,332922.314024535,1664611.57012267,2663378.51219628,2663378.51219628,1218438.52576316,1947965.1547815,73.1965671531029,32937.2694008051,44998.3799539551,71997.4079263281,71997.4079263281,52658.0961860447,32937.2694008051,71097476161.9111,97132254868.1809,155411607789.089,155411607789.089,113666305872.563,71097476161.9111,32422611361.6804,44295262227.0701,70872419563.3122,70872419563.3122,51835292322.2099,32422611361.6804,0.862608784384164,0.862608784384164,0.696943084499154,0.951465687606749,0.862608784384164,0.783526166468459,14359.0856297533,61329307484.8082,27968029373.2593,98049553934.1704,44713578498.2593,61329307484.8082,27968029373.2593,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_CVD_PRIMARY,Primary prevention of CVD,clinical,htncov2_aspirational,1107157.64124119,1084143.89887525,23013.7423659409,314965.586877131,245124.792472396,67.92979837674,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,29190494192.4794,39494052347.1777,63190483755.4843,63190483755.4843,46396752880.7019,29190494192.4794,10771255491.5875,14573255438.0385,23317208700.8616,23317208700.8616,17120343217.3082,10771255491.5875,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,24446579331.0172,9020756898.9219,38856550098.8298,14338017913.5164,24446579331.0172,9020756898.9219,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_HF_ACUTE,Acute heart-failure management,clinical,htncov2_aspirational,1107157.64124119,1105152.13661014,2005.50463104769,26795.7989697487,20602.8059260204,69.1299375783585,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,2543770168.04649,3441661231.00102,5506657969.60164,5506657969.60164,4043188686.49239,2543770168.04649,916368037.746847,1239824410.41984,1983719056.67174,1983719056.67174,1456518725.40301,916368037.746847,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,2130367468.36047,767443804.941077,3386106871.73884,1219811502.08997,2130367468.36047,767443804.941077,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_HF_CHRONIC,Chronic heart-failure management,clinical,htncov2_aspirational,1107157.64124119,1105651.29992036,1506.34132082922,23797.8552825717,17901.8036537516,64.7522172732882,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,1910634388.72208,2585043407.17701,4136069451.48322,4136069451.48322,3036852716.31161,1910634388.72208,813843766.050546,1101111481.25425,1761778370.00679,1761778370.00679,1293561796.10948,813843766.050546,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,1600126220.83314,681581341.467467,2543316339.77797,1083337639.28912,1600126220.83314,681581341.467467,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_IHD_ACUTE,Treatment of acute coronary syndromes,clinical,htncov2_aspirational,1107157.64124119,1100583.60759097,6574.03365022106,110306.641979981,82085.7514785815,63.3082745947098,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,8338465254.21883,11281747444.0048,18050795910.4076,18050795910.4076,13253551284.6502,8338465254.21883,3772288379.07599,5103817486.9359,8166107979.09743,8166107979.09743,5995853669.50809,3772288379.07599,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,6983333375.31194,3159232129.14684,11099640546.044,5021433053.59194,6983333375.31194,3159232129.14684,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_IHD_SECONDARY,Secondary prevention of ischemic heart disease,clinical,htncov2_aspirational,1107157.64124119,1103821.33423048,3336.30701071524,56001.4806437385,41670.7458872687,63.2990178894105,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,4231752005.91197,5725460971.63439,9160737554.61503,9160737554.61503,6726146901.66146,4231752005.91197,1915149721.28118,2591152545.96986,4145844073.55178,4145844073.55178,3044029599.56467,1915149721.28118,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,3544025683.14075,1603907740.76508,5633042138.28301,2549326866.51446,3544025683.14075,1603907740.76508,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_PH_TOBACCO_POLICY,Tobacco policy package,public_health,htncov2_aspirational,1107157.64124119,1088474.27428112,18683.3669600753,318315.681296092,231457.428406545,63.7485476530177,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,23697871735.5925,32062663299.5931,51300261279.3489,51300261279.3489,37666518814.8179,23697871735.5925,10885822683.7222,14728262155.4172,23565219448.6675,23565219448.6675,17302441734.2658,10885822683.7222,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,19846594495.4673,9116705118.66716,31545116511.4886,14490522554.6338,19846594495.4673,9116705118.66716,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
Indonesia,2031,80420.1567986293,IDN,17161.0734660986,South-East Asia,I_PH_TOBACCO_TAX,Tobacco tax,public_health,htncov2_aspirational,1107157.64124119,1065715.61087983,41442.0303613641,706190.642603858,513474.878284073,63.7466073557188,297719748,38,206096717.5,37.7651391754942,37.0895,22.1967364501192,5109190467736.35,1268394.06335233,1268394.06335233,343221.469321971,1716107.34660986,2745771.75457577,2745771.75457577,1268394.06335233,2016045.54978275,73.9111143517929,34198.1979630981,46269.3578131238,74030.9725009981,74030.9725009981,54356.2342383357,34198.1979630981,52564825283.6212,71118972761.5656,113790356418.505,113790356418.505,83549020883.9897,52564825283.6212,24150447395.4542,32674987526.9177,52279980043.0684,52279980043.0684,38385863986.2961,24150447395.4542,0.837484256683654,0.837484256683654,0.648390698035471,0.942045235254207,0.837484256683654,0.746215396636627,14372.1288556491,44022213630.3596,20225619485.5597,69970989651.6752,32147556767.723,44022213630.3596,20225619485.5597,2025,PPP_international_dollars,2023,societal,partial_mortality_benefit,3
