who_region,scenario,metric_2026,share_2026,metric_2030,share_2030,metric_2040,share_2040,metric_2050,share_2050,metric_total,share_total
South-East Asia,S_70_30_30_TO_70_70_70,18592530.9713328,4.62907491490679e-06,1832972928.82689,0.000431438180354426,51551779043.4213,0.0115645182738802,84026203635.0426,0.0194450673999602,993125751320.779,0.00882531709710243
World,S_70_30_30_TO_70_70_70,18592530.9713328,4.62907491490679e-06,1832972928.82689,0.000431438180354426,51551779043.4213,0.0115645182738802,84026203635.0426,0.0194450673999602,993125751320.779,0.00882531709710243
