who_region,scenario,metric_2026,share_2026,metric_2030,share_2030,metric_2040,share_2040,metric_2050,share_2050,metric_total,share_total
South-East Asia,S_70_30_30_TO_70_70_70,30504067.6499471,7.59474944958865e-06,2995355686.70082,0.000705035402684079,95122220922.9081,0.0213385974747542,157765545096.67,0.036509583023894,1823336801945.96,0.0162029082727834
World,S_70_30_30_TO_70_70_70,30504067.6499471,7.59474944958865e-06,2995355686.70082,0.000705035402684079,95122220922.9081,0.0213385974747542,157765545096.67,0.036509583023894,1823336801945.96,0.0162029082727834
