who_region,scenario,metric_2026,share_2026,metric_2030,share_2030,metric_2040,share_2040,metric_2050,share_2050,metric_total,share_total
South-East Asia,S_70_30_30_TO_70_70_70,144080163.577213,3.55318462490546e-05,3231649785.78768,0.000753581908832542,35059207264.379,0.00778514077180415,56125533762.0099,0.0128471040820236,681203646233.437,0.0059930669506801
World,S_70_30_30_TO_70_70_70,144080163.577213,3.55318462490546e-05,3231649785.78768,0.000753581908832542,35059207264.379,0.00778514077180415,56125533762.0099,0.0128471040820236,681203646233.437,0.0059930669506801
