who_region,scenario,metric_2026,share_2026,metric_2030,share_2030,metric_2040,share_2040,metric_2050,share_2050,metric_total,share_total
South-East Asia,S_70_30_30_TO_70_70_70,673533856.885046,0.000166101292864976,14095486196.7195,0.00328689805459772,142264615873.772,0.0315908472508235,214023074520.689,0.0489897650859067,2707789378149.82,0.0238224841004907
World,S_70_30_30_TO_70_70_70,673533856.885046,0.000166101292864976,14095486196.7195,0.00328689805459772,142264615873.772,0.0315908472508235,214023074520.689,0.0489897650859067,2707789378149.82,0.0238224841004907
