who_region,scenario,metric_2026,share_2026,metric_2030,share_2030,metric_2040,share_2040,metric_2050,share_2050,metric_total,share_total
South-East Asia,S_70_30_30_TO_70_70_70,236705340.273341,5.83742935051242e-05,5166564452.83405,0.00120478076541455,52963449250.4944,0.0117609022093987,81000748707.1193,0.0185410272225612,1014248366148.1,0.00892311483732208
World,S_70_30_30_TO_70_70_70,236705340.273341,5.83742935051242e-05,5166564452.83405,0.00120478076541455,52963449250.4944,0.0117609022093987,81000748707.1193,0.0185410272225612,1014248366148.1,0.00892311483732208
