location_code,calibration_location_id,gbd_location_id,location_name,location_level,year,age,sex,cause_id,cause_name,cause_group,population,all_cause_mx,cause_mx,background_mx_all_modelled_causes,background_mx_for_cause,ir_seed_2019,cf_seed_2019,cause_mx_2019,cause_mortality_relative_change,cf_trend_fraction,cf_trend_factor,ir_multiplier,cf_multiplier,IR,CF,probability_well_to_well,probability_well_to_sick,probability_well_to_other_death,probability_sick_to_sick,probability_sick_to_cause_death,probability_sick_to_other_death,constraint_status,future_transition_assumption
IDN_NATIONAL,GBD_11,11,Indonesia,National,2025,92,Male,C_ICH,Intracerebral haemorrhage,CVD,11534,0.31677251,0.0152528860412559,0.194081822518816,0.301519623958744,0.0139409918455719,0.9,0.00841797480299292,0.811942468137689,0.8,1.64955397451015,0.619800257687136,0.936190723053988,0.00864063033829975,0.693480376041256,0.689839745702956,0.00864063033829975,0.301519623958744,0.00499999999999995,0.693480376041256,0.301519623958744,DISEASE_TRANSITION_CAPPED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2042,52,Female,C_IS,Ischaemic stroke,CVD,1936516,0.00489018,0.000161557987043419,0.00262066841778407,0.00472862201295658,0.00139573751625397,0.0201104810185858,0.000229793364825119,-0.296942332663216,0.8,0.762446133869428,0.50000001358769,0.953863781237352,0.000697868777091831,0.0146257445478642,0.994573509209952,0.000697868777091831,0.00472862201295658,0.980645633439179,0.0146257445478642,0.00472862201295658,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2031,69,Female,C_CMD,Cardiomyopathy and myocarditis,CVD,1100216,0.02569863,5.38511325837864e-05,0.0126130882945423,0.0256447788674162,0.000122157293858481,0.131485480874099,4.90236620053806e-05,0.0984722556604602,0.8,1.07877780452837,0.531154605163038,0.930350003869953,6.48844091871868e-05,0.13196421091315,0.974290336723397,6.48844091871868e-05,0.0256447788674162,0.842391010219434,0.13196421091315,0.0256447788674162,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2025,47,Male,C_IS,Ischaemic stroke,CVD,1976860,0.00556765,0.000118321119168937,0.00317745270435053,0.00544932888083106,0.00158770179587151,0.0176446835407935,0.000171651189671444,-0.310688615701325,0.8,0.75144910743894,0.500000006541575,0.929903354452946,0.000793850908321826,0.0123296645477237,0.993756820210847,0.000793850908321826,0.00544932888083106,0.982221006571445,0.0123296645477237,0.00544932888083106,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2049,28,Male,C_IHD,Ischaemic heart disease,CVD,2204662,0.00129788,0.000117150909994308,0.0010856620972056,0.00118072909000569,0.000818074908118673,0.0306154865765256,0.000134292815552628,-0.127645738067071,0.8,0.897883409546343,0.520670577641515,0.939102798934496,0.000425947534964179,0.0258151259404861,0.99839332337503,0.000425947534964179,0.00118072909000569,0.973004144969508,0.0258151259404861,0.00118072909000569,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2025,87,Female,C_IHD,Ischaemic heart disease,CVD,111833,0.17582706,0.0211949055189815,0.10013803577914,0.154632154481018,0.0164263606560482,0.108473454134969,0.0102352008707803,1.07078549669595,0.8,1.85662839735676,0.500000255019161,1.00141411562457,0.0082131845170608,0.201679690974519,0.837154661001921,0.0082131845170608,0.154632154481018,0.643688154544462,0.201679690974519,0.154632154481018,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2030,65,Male,C_RHD,Rheumatic heart disease,CVD,1190217,0.02912922,1.4488571748081e-05,0.0152269468304983,0.0291147314282519,2.59660847140576e-05,0.00729182996931138,2.10187194375719e-05,-0.310682470874891,0.8,0.751454023300087,0.500000000000582,0.624906744590431,1.29830423570439e-05,0.00342416086410466,0.970872285529391,1.29830423570439e-05,0.0291147314282519,0.967461107707643,0.00342416086410466,0.0291147314282519,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2032,47,Male,C_HHD,Hypertensive heart disease,CVD,2056018,0.00518067,0.000134588267782243,0.00280234234195886,0.00504608173221776,0.000330559546209891,0.228216829555584,0.000187315446438694,-0.281488684777033,0.8,0.774809052178374,0.677760579995556,0.862219548003387,0.000224040229762284,0.152461510632366,0.99472987803802,0.000224040229762284,0.00504608173221776,0.842492407635416,0.152461510632366,0.00504608173221776,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2031,84,Female,C_DM,Diabetes mellitus,Diabetes,217734,0.12659134,0.00810174759337457,0.0665703865274042,0.118489592406625,0.00528311053098278,0.0374079728110833,0.00390435885298809,1.07505198636496,0.8,1.86004158909197,0.500000160693621,0.824704051606735,0.00264155611445355,0.0573832255803948,0.878868851478921,0.00264155611445355,0.118489592406625,0.82412718201298,0.0573832255803948,0.118489592406625,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2035,87,Female,C_ICH,Intracerebral haemorrhage,CVD,143842,0.16457333,0.0106386285322058,0.0947028666762574,0.153934701467794,0.00894641014620789,0.513466206618893,0.00668566881103543,0.591258680753905,0.8,1.47300694460312,0.60226208656985,0.93800091950465,0.00538808364196484,0.709446947759687,0.840677214890241,0.00538808364196484,0.153934701467794,0.136618350772519,0.709446947759687,0.153934701467794,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2048,67,Female,C_ICH,Intracerebral haemorrhage,CVD,1692198,0.01652191,0.00270029604860078,0.00779538640006461,0.0138216139513992,0.00433833761522371,0.414469127129312,0.00365539701515111,-0.261285152499599,0.8,0.790971878000321,0.60226208656985,0.93800091950465,0.0026128162643891,0.307508053023748,0.983565569784212,0.0026128162643891,0.0138216139513992,0.678670333024853,0.307508053023748,0.0138216139513992,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2038,35,Female,C_CMD,Cardiomyopathy and myocarditis,CVD,2105525,0.0013967,8.6956066666903e-06,0.000974430104258074,0.00138800439333331,1.41859787097824e-05,0.0907045767743625,1.14484497588275e-05,-0.240455533293017,0.8,0.807635573365587,0.531154605163038,0.930350003869953,7.53494792044576e-06,0.0681539458376448,0.998604460658746,7.53494792044576e-06,0.00138800439333331,0.930458049769022,0.0681539458376448,0.00138800439333331,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2044,24,Male,C_HHD,Hypertensive heart disease,CVD,2231495,0.00130627,1.9599530097307e-06,0.00118909261232021,0.00130431004699027,1.40784664369543e-05,0.0571972257265296,3.73653030382554e-06,-0.475461765230687,0.8,0.619630587815451,0.677760579995556,0.862219548003387,9.54182957775811e-06,0.0305580528496229,0.998686148123432,9.54182957775811e-06,0.00130431004699027,0.968137637103387,0.0305580528496229,0.00130431004699027,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2029,50,Female,C_ICH,Intracerebral haemorrhage,CVD,1944199,0.00502196,0.000852758361332258,0.00279973770033076,0.00416920163866774,0.00146982675711478,0.1554895205153,0.00111473614091817,-0.235013264547189,0.8,0.811989388362249,0.60226208656985,0.93800091950465,0.000885220929636145,0.118428094631873,0.994945577431696,0.000885220929636145,0.00416920163866774,0.877402703729459,0.118428094631873,0.00416920163866774,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2048,86,Male,C_HHD,Hypertensive heart disease,CVD,203326,0.17078641,0.00463878258037702,0.101246904175221,0.166147627419623,0.00461383984174721,0.135317664222975,0.00314147072779627,0.476627663384627,0.8,1.3813021307077,0.677760579995556,0.862219548003387,0.00312707876714919,0.161161402883895,0.830725293813228,0.00312707876714919,0.166147627419623,0.672690969696482,0.161161402883895,0.166147627419623,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2046,50,Female,C_ICH,Intracerebral haemorrhage,CVD,2073378,0.00395008,0.000645557338752959,0.00209295053146553,0.00330452266124704,0.00146982675711478,0.1554895205153,0.00111473614091817,-0.420887764326692,0.8,0.663289788538646,0.60226208656985,0.93800091950465,0.000885220929636145,0.0967403601220041,0.995810256409117,0.000885220929636145,0.00330452266124704,0.899955117216749,0.0967403601220041,0.00330452266124704,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2050,76,Male,C_DM,Diabetes mellitus,Diabetes,905964,0.06474234,0.00596480329407505,0.0339892394294519,0.058777536705925,0.00804412645280906,0.0308904903899508,0.00382028787093833,0.561349169378165,0.8,1.44907933550253,0.500000009256077,0.874818940170935,0.00402206330086158,0.0391593201369473,0.937200399993213,0.00402206330086158,0.058777536705925,0.902063143157128,0.0391593201369473,0.058777536705925,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2046,69,Female,C_DM,Diabetes mellitus,Diabetes,1532942,0.02093564,0.00155140115139149,0.00992067958591098,0.0193842388486085,0.00712040856515877,0.013549885938573,0.00165283181019366,-0.0613678041386967,0.8,0.950905756689043,0.500000160693621,0.824704051606735,0.00356020542678362,0.0106260350509431,0.977055555724608,0.00356020542678362,0.0193842388486085,0.969989726100448,0.0106260350509431,0.0193842388486085,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2041,73,Female,C_CMD,Cardiomyopathy and myocarditis,CVD,1170754,0.03464576,8.69849019563518e-05,0.0163671967744966,0.0345587750980436,0.000200361375353408,0.127224499234172,7.25162587983556e-05,0.199522747005315,0.8,1.15961819760425,0.531154605163038,0.930350003869953,0.000106422867215763,0.137256252095036,0.965334802034741,0.000106422867215763,0.0345587750980436,0.828184972806921,0.137256252095036,0.0345587750980436,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2030,48,Female,C_RHD,Rheumatic heart disease,CVD,2018704,0.00422871,2.30149615233956e-05,0.00251826585561495,0.0042056950384766,4.51821753812783e-05,0.00603576049536946,3.91815951228771e-05,-0.412607846841903,0.8,0.669913722526477,0.50000000046055,0.630292412861138,2.25910877114478e-05,0.00254854878599367,0.995771713873812,2.25910877114478e-05,0.0042056950384766,0.99324575617553,0.00254854878599367,0.0042056950384766,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2048,25,Female,C_ICH,Intracerebral haemorrhage,CVD,2074708,0.00076054,4.15770376252163e-05,0.000591794357980896,0.000718962962374784,0.000160250740433173,0.0242443876110107,5.02473237228986e-05,-0.172552196918918,0.8,0.861958242464866,0.60226208656985,0.93800091950465,9.65129453076464e-05,0.0196020146667508,0.999184524092317,9.65129453076464e-05,0.000718962962374784,0.979679022370874,0.0196020146667508,0.000718962962374784,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2032,82,Male,C_RHD,Rheumatic heart disease,CVD,180953,0.1332611,3.47334790185984e-05,0.0751652475833988,0.133226366520981,4.36804409048456e-05,0.0222841136101615,3.27997351730683e-05,0.0589560810575636,0.8,1.04716486484605,0.500000000000582,0.624906744590431,2.18402204524482e-05,0.014582286882385,0.866751793258566,2.18402204524482e-05,0.133226366520981,0.852191346596634,0.014582286882385,0.133226366520981,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2032,54,Male,C_RHD,Rheumatic heart disease,CVD,1875088,0.01018309,1.43016721059838e-05,0.00517995335655824,0.010168788327894,2.66278170627087e-05,0.00522021011751683,2.21075781646894e-05,-0.353087344102364,0.8,0.717530124718109,0.500000000000582,0.624906744590431,1.33139085313698e-05,0.00234068695755041,0.989817897763575,1.33139085313698e-05,0.010168788327894,0.987490524714556,0.00234068695755041,0.010168788327894,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2039,67,Male,C_HHD,Hypertensive heart disease,CVD,1319411,0.03165192,0.000920151869589245,0.0163194813090598,0.0307317681304108,0.00242521382869051,0.120962336907727,0.000977655877363967,-0.058818249965181,0.8,0.952945400027855,0.677760579995556,0.862219548003387,0.00164371433114652,0.099388480591987,0.967624517538443,0.00164371433114652,0.0307317681304108,0.869879751277602,0.099388480591987,0.0307317681304108,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2027,52,Female,C_RHD,Rheumatic heart disease,CVD,1814840,0.00600324,2.48562556043751e-05,0.00336805220685289,0.00597838374439563,4.33972515914638e-05,0.00645965339251616,3.68065095165096e-05,-0.324677728725519,0.8,0.740257817019585,0.50000000046055,0.630292412861138,2.16986258157185e-05,0.00301393788142715,0.993999917629789,2.16986258157185e-05,0.00597838374439563,0.991007678374177,0.00301393788142715,0.00597838374439563,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2035,80,Female,C_IHD,Ischaemic heart disease,CVD,480362,0.08030701,0.0116135852047302,0.0423246351181698,0.0686934247952698,0.0114782090802154,0.0743007012110715,0.00695293746430373,0.670313484675246,0.8,1.5362507877402,0.500000255019161,1.00141411562457,0.00573910746727094,0.114305924301289,0.925567467737459,0.00573910746727094,0.0686934247952698,0.817000650903441,0.114305924301289,0.0686934247952698,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2043,33,Male,C_RHD,Rheumatic heart disease,CVD,2391788,0.00160657,7.25312244363172e-06,0.00119482056791098,0.00159931687755637,1.75621456592733e-05,0.00234108736685126,1.50073256475354e-05,-0.516694538788604,0.8,0.586644368969117,0.500000000000582,0.624906744590431,8.78107282964685e-06,0.000858237999994607,0.998391902049614,8.78107282964685e-06,0.00159931687755637,0.997542445122449,0.000858237999994607,0.00159931687755637,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2038,69,Male,C_RHD,Rheumatic heart disease,CVD,1162217,0.03831803,1.290480792462e-05,0.0197861497512438,0.0383051251920754,2.8293912612811e-05,0.00916372034534294,2.26892166047073e-05,-0.431236073530073,0.8,0.655011141175941,0.500000000000582,0.624906744590431,1.41469563064219e-05,0.00375090207493824,0.961680727851618,1.41469563064219e-05,0.0383051251920754,0.957943972732986,0.00375090207493824,0.0383051251920754,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2046,71,Male,C_ICH,Intracerebral haemorrhage,CVD,1208106,0.04191511,0.00422470910178966,0.0219954740027622,0.0376904008982103,0.0067666741077826,0.629591704075686,0.00532776028292897,-0.20703844065088,0.8,0.834369247479296,0.619800257687136,0.936190723053988,0.00419398635568852,0.491792180243124,0.958115612746101,0.00419398635568852,0.0376904008982103,0.470517418858666,0.491792180243124,0.0376904008982103,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
IDN_NATIONAL,GBD_11,11,Indonesia,National,2031,20,Male,C_HHD,Hypertensive heart disease,CVD,2510857,0.00141939,2.04170197405314e-06,0.00130295325281321,0.00141734829802595,1.07834141227886e-05,0.0453726301650115,2.39730876996792e-06,-0.148335834069275,0.8,0.88133133274458,0.677760579995556,0.862219548003387,7.30857301019344e-06,0.034478711724749,0.998575343128964,7.30857301019344e-06,0.00141734829802595,0.964103939977225,0.034478711724749,0.00141734829802595,UNCHANGED,"Calibrated 2019 IR is held by age, sex, cause and location; CF carries 80% of projected cause-mortality change since 2019; annual background mortality follows the WPP-scaled baseline."
