location,sex,cause,age.group,ir_mult,cf_mult,granularity
Indonesia,Female,Ischemic heart disease,70-74 years,0.503940883407746,0.849621489696929,age_group
Indonesia,Female,Ischemic heart disease,75-79 years,0.640916760040127,0.737092278965266,age_group
Indonesia,Female,Ischemic heart disease,80-84 years,0.500504651506908,0.692044574313927,age_group
Indonesia,Female,Ischemic heart disease,85-89 years,0.524782604397766,0.543307499384925,age_group
Indonesia,Female,Ischemic heart disease,90-94 years,0.551697398454287,1.49996581348642,age_group
Indonesia,Female,Ischemic heart disease,95+ years,0.713833760812622,1.12561232333363,age_group
Indonesia,Female,Ischemic stroke,20-24 years,1.03651905851845,1.14489385647399,age_group
Indonesia,Female,Ischemic stroke,25-29 years,0.78751168443788,1.16629038550412,age_group
Indonesia,Female,Ischemic stroke,30-34 years,1.32265547011687,0.846911110315898,age_group
Indonesia,Female,Ischemic stroke,35-39 years,1.49395396891289,1.36659172353243,age_group
Indonesia,Female,Ischemic stroke,40-44 years,0.831218002458772,1.37045485098671,age_group
Indonesia,Female,Ischemic stroke,45-49 years,1.49415381929482,0.872474976284364,age_group
Indonesia,Female,Ischemic stroke,50-54 years,1.2712350617651,0.825810639960708,age_group
Indonesia,Female,Ischemic stroke,55-59 years,0.600960799139754,1.45100568556745,age_group
Indonesia,Female,Ischemic stroke,60-64 years,0.568881320916973,0.798989038655357,age_group
Indonesia,Female,Ischemic stroke,65-69 years,0.899100518882057,1.43267565436565,age_group
Indonesia,Female,Ischemic stroke,70-74 years,0.742974522315798,0.650555688825839,age_group
Indonesia,Female,Ischemic stroke,75-79 years,0.653836616777538,0.861541629606673,age_group
Indonesia,Female,Ischemic stroke,80-84 years,0.539546876609523,1.05372167263582,age_group
Indonesia,Female,Ischemic stroke,85-89 years,0.510670644269125,0.931700540440968,age_group
Indonesia,Female,Ischemic stroke,90-94 years,1.42579714312844,0.617415346339869,age_group
Indonesia,Female,Ischemic stroke,95+ years,1.45536079587661,0.596690745157962,age_group
Indonesia,Female,Rheumatic heart disease,20-24 years,1.00022017218838,1.33634993843823,age_group
Indonesia,Female,Rheumatic heart disease,25-29 years,0.958748251759755,1.00566543675975,age_group
Indonesia,Female,Rheumatic heart disease,30-34 years,1.3817446179355,1.16793487467704,age_group
Indonesia,Female,Rheumatic heart disease,35-39 years,1.48709335403837,1.00172358022115,age_group
Indonesia,Female,Rheumatic heart disease,40-44 years,1.49144079578546,1.41165383540845,age_group
Indonesia,Female,Rheumatic heart disease,45-49 years,1.49412736667977,1.15337353718898,age_group
Indonesia,Female,Rheumatic heart disease,50-54 years,1.34267801708351,1.20968222509422,age_group
Indonesia,Female,Rheumatic heart disease,55-59 years,1.36068109418439,1.14006722082285,age_group
Indonesia,Female,Rheumatic heart disease,60-64 years,0.583378074486783,0.616585733884612,age_group
Indonesia,Female,Rheumatic heart disease,65-69 years,0.632722982902364,0.933842087125405,age_group
Indonesia,Female,Rheumatic heart disease,70-74 years,1.25276573475616,0.674253070024304,age_group
Indonesia,Female,Rheumatic heart disease,75-79 years,1.47048450360361,0.561648838551864,age_group
Indonesia,Female,Rheumatic heart disease,80-84 years,0.504691022030944,0.502531565300918,age_group
Indonesia,Female,Rheumatic heart disease,85-89 years,0.694435433732702,0.548158361076448,age_group
Indonesia,Female,Rheumatic heart disease,90-94 years,0.921404032030457,0.527296597171709,age_group
Indonesia,Female,Rheumatic heart disease,95+ years,1.06372702558387,0.780058923462745,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,20-24 years,0.92320310915175,1.09983533326245,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,25-29 years,0.514552058967889,1.00384053422604,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,30-34 years,0.625579775033001,1.27027681596639,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,35-39 years,1.08692735316924,1.29143075087905,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,40-44 years,1.49307806836028,1.43373415680784,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,45-49 years,0.977252344987331,1.35671032530569,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,50-54 years,1.39162688115319,1.46404903981855,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,55-59 years,0.991990237062074,0.741820657398998,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,60-64 years,0.795184186438244,1.24703274337265,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,65-69 years,0.833288110196812,0.777141004165038,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,70-74 years,1.1634665512166,0.958599086485461,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,75-79 years,0.524249413449823,0.676053163826756,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,80-84 years,0.530214450394802,1.25138280404203,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,85-89 years,0.509072237404334,0.646100126280137,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,90-94 years,1.11904025616909,0.874226855054945,age_group
Indonesia,Male,Cardiomyopathy and myocarditis,95+ years,1.39195352560337,1.35705928660454,age_group
Indonesia,Male,Hypertensive heart disease,20-24 years,1.30664509196168,0.507479379753952,age_group
Indonesia,Male,Hypertensive heart disease,25-29 years,0.546709212539187,0.604703376340278,age_group
Indonesia,Male,Hypertensive heart disease,30-34 years,0.908641901878678,1.01434843132178,age_group
Indonesia,Male,Hypertensive heart disease,35-39 years,0.761460045021836,0.968359532461407,age_group
Indonesia,Male,Hypertensive heart disease,40-44 years,0.792297368289589,1.37981104134738,age_group
Indonesia,Male,Hypertensive heart disease,45-49 years,1.2813852800203,1.49813603497334,age_group
Indonesia,Male,Hypertensive heart disease,50-54 years,0.771589919947099,1.29137350802934,age_group
Indonesia,Male,Hypertensive heart disease,55-59 years,1.05141872493095,0.709577047404831,age_group
Indonesia,Male,Hypertensive heart disease,60-64 years,0.721378552340828,0.84234133031926,age_group
Indonesia,Male,Hypertensive heart disease,65-69 years,0.908748728525647,0.937332334871713,age_group
Indonesia,Male,Hypertensive heart disease,70-74 years,0.536239583209564,1.10172175006177,age_group
Indonesia,Male,Hypertensive heart disease,75-79 years,0.562116386539366,1.1148246580348,age_group
